1145883.60096009,3078241.06652944
1146007.07839928,3078393.65893756
1146111.73477091,3078530.79225871
1146255.8418,3078724.35427696
1146360.0544294,3078862.01479677
1146435.7979908,3078968.46303581
1146517.91100814,3079068.74979733
1146571.65779708,3079133.76969308
1146633.72234067,3079209.91890353
1146720.25475707,3079295.06290271
1146783.87897252,3079359.48957854
1146878.61555159,3079455.39884385
1146951.2031952,3079532.09157225
1147046.55834534,3079626.24782819
1147134.66394498,3079719.89253771
1147228.4886937,3079805.36945587
1147328.59023804,3079895.38387234
1147402.49774341,3079959.96489013
1147505.70448487,3080037.03681846
1147579.09724017,3080084.69849066
1147659.88517305,3080127.74436626
1147768.25505416,3080165.25614963
1147892.61740591,3080182.75779255
1148000.6781168,3080173.52661691
1148127.07125743,3080151.62442349
1148311.23591175,3080101.60722274
1148461.08881498,3080027.56467523
1148582.71650355,3079950.78213713
1148746.6350429,3079819.8786852
1148912.49706685,3079661.43249363
1149049.84460885,3079514.81418728
1149179.43431295,3079362.76378435
1149333.65958003,3079196.1694479
1149545.88555332,3078992.14797117
1149716.48605553,3078825.71627728
1149806.5510488,3078724.38951033
1149885.58577588,3078611.51622239
1149965.38956115,3078503.00448025
1150026.85343004,3078386.02576527
1150099.82147213,3078267.10262184
1150163.63126747,3078145.98902281
1150213.75659024,3078030.76927347
1150261.47441331,3077904.80910862
1150300.88417292,3077729.21623199
1150345.8935455,3077559.62621133
1150379.8792159,3077405.77966896
1150405.65835414,3077227.75214132
1150432.36245838,3077036.02576527
1150449.56215366,3076896.22509304
1150460.92640868,3076700.23968809
1150466.24490537,3076532.12596889
1150463.0170532,3076359.20739995
1150455.91080559,3076254.55883382
1150444.38342039,3076079.90174449
1150445.0758593,3075872.73048504
1150434.6657424,3075536.02576527
1150422.12451769,3075350.56753721
1150389.4337627,3075161.35920733
1150333.04965307,3075013.10638043
1150235.77105595,3074786.02576527
1150174.33162535,3074635.07625406
1150133.35497618,3074521.05265225
1150074.97217907,3074336.02576527
1150044.49841911,3074228.66357011
1149998.74098786,3074074.50630738
1149972.12451769,3073952.83780564
1149955.0802161,3073868.65574328
1149942.38828409,3073736.02576527
1149940.32793821,3073617.94350983
1149936.52563548,3073519.36498074
1149949.04473571,3073403.07259223
1149998.2275376,3073205.25952668
1150036.26270858,3073114.49031733
1150115.94231396,3072986.02576527
1150219.21524716,3072875.07662747
1150343.9194364,3072748.00968619
1150572.31107955,3072550.96088577
1150746.78569691,3072417.20546359
1150885.1541197,3072323.09921801
1150993.20041519,3072245.4316125
1151105.23414619,3072164.80644804
1151211.37570563,3072086.02576527
1151302.83558388,3072000.69478416
1151416.67260563,3071879.71394715
1151524.79774821,3071741.25332828
1151630.87876712,3071617.21580684
1151721.29148424,3071495.6372066
1151782.96535511,3071399.13484627
1151858.51756375,3071277.46014447
1151927.93512379,3071161.37015604
1151979.98942048,3071060.66001176
1152039.21421849,3070947.82583716
1152089.66011235,3070828.68950087
1152150.58072092,3070694.8828175
1152222.12451769,3070548.96939784
1152300.55877989,3070387.27899479
1152388.14774219,3070207.91255243
1152445.55116679,3070092.13419755
1152513.2082895,3069960.8621083
1152566.80158582,3069852.82503599
1152611.66121702,3069754.11113881
1152670.14100641,3069629.64605726
1152711.89496016,3069513.31898804
1152768.19131331,3069400.15347114
1152822.12451769,3069307.25462507
1152866.76500898,3069238.7303826
1152938.18193446,3069165.2973328
1153019.97925567,3069105.38257097
1153103.42678163,3069054.82658534
1153193.87238446,3069012.68640177
1153272.36276822,3068980.92546173
1153364.27442257,3068956.53165917
1153474.20833998,3068951.32606262
1153674.17334806,3068965.06840412
1153891.24094488,3068993.74444703
1154158.38430289,3069032.18825908
1154351.26358178,3069050.25137353
1154587.91391056,3069099.46861032
1154729.05227251,3069130.31570379
1154913.45800002,3069172.91919148
1155143.5489363,3069236.02576527
1155336.17478332,3069316.47079663
1155494.17271887,3069387.96268825
1155619.96138054,3069455.44114479
1155730.82047094,3069520.70568803
1155839.38434487,3069609.35538982
1155904.64671128,3069678.90500413
1155950.34346406,3069761.25730983
1155992.34774502,3069871.74871654
1156031.40623041,3069982.90775169
1156069.723215,3070104.57521255
1156101.86717734,3070218.44080131
1156122.12451769,3070329.3952977
1156127.34023171,3070472.47487573
1156132.20972747,3070629.0972696
1156133.89018196,3070747.78661769
1156126.97885518,3070916.98502291
1156132.85038114,3071106.01099814
1156130.67478988,3071258.50582342
1156122.12451769,3071412.30609383
1156087.35548388,3071560.91564101
1156051.48388937,3071636.02576527
1156017.26050707,3071693.39697695
1155947.17632077,3071786.02576527
1155856.73218126,3071890.27985096
1155704.55557843,3071983.53903331
1155522.12451769,3072057.33492536
1155372.12451769,3072092.10172173
1155171.41514793,3072148.94646687
1155030.30175483,3072180.49567311
1154864.10909284,3072229.93605546
1154622.01325217,3072323.14153447
1154456.76834876,3072414.58452491
1154323.02884359,3072506.86288283
1154227.40601684,3072599.03080515
1154147.362976,3072686.02576527
1154050.81707713,3072836.02576527
1153938.93296018,3073040.1582102
1153894.85569229,3073168.52444643
1153872.12451769,3073292.86481375
1153872.12451769,3073464.53524166
1153892.79644222,3073572.18067728
1153927.65088104,3073682.21924656
1153968.88304378,3073765.13001866
1154010.64731563,3073846.86556298
1154099.70182287,3073986.02696959
1154176.14166831,3074091.12320079
1154275.22987321,3074230.83161135
1154414.42754048,3074410.34598691
1154525.94460497,3074542.34775472
1154647.92110887,3074692.81455677
1154818.30100846,3074864.46457863
1154995.84399048,3075020.16447959
1155166.43841991,3075152.40226478
1155284.59894609,3075221.53144498
1155430.04010086,3075290.20882655
1155557.33192285,3075337.76531057
1155705.90610878,3075366.79422644
1155847.02887629,3075381.87881799
1156010.06341802,3075382.62633431
1156132.46723343,3075376.09049257
1156243.61808485,3075358.59283696
1156393.70389128,3075291.69957513
1156521.34624302,3075200.77563822
1156615.82129631,3075120.00752372
1156709.50038594,3075027.70233798
1156788.87942017,3074938.92581969
1156873.59421012,3074827.3976733
1156931.97739114,3074718.80582477
1156948.99237963,3074672.82706983
1157002.10999793,3074559.60903549
1157052.70465496,3074442.98949822
1157094.60780515,3074336.02576527
1157133.37684129,3074213.36814687
1157168.39218304,3074095.64929415
1157199.67713792,3073978.58820928
1157234.43446811,3073831.5688323
1157264.21260504,3073693.11523101
1157290.2846391,3073524.3928919
1157304.40227692,3073369.41831603
1157310.53009209,3073176.90692951
1157319.35801536,3072836.02576527
1157331.52891013,3072602.80335072
1157358.07838048,3072344.75150745
1157399.7553546,3072123.64140983
1157441.68363242,3071943.16214858
1157510.7075066,3071692.34240603
1157562.57522875,3071531.02648732
1157597.67854946,3071406.48219376
1157644.23368648,3071298.93991599
1157678.60915187,3071206.22609627
1157756.0590038,3071036.02576527
1157809.74447803,3070858.37020379
1157848.29656415,3070718.66371946
1157890.61738262,3070578.19080343
1157925.47203441,3070450.09949611
1157992.11498198,3070291.4403555
1158052.96626541,3070136.02576527
1158107.0947335,3070005.88342565
1158156.44521941,3069865.71430476
1158190.41771012,3069693.93555901
1158222.12451769,3069507.3059137
1158200.28349952,3069297.5721642
1158168.27076687,3069152.26349078
1158119.70582976,3069022.09307278
1158050.32085075,3068882.78759975
1157940.99586069,3068702.20718042
1157819.02349724,3068560.90804676
1157659.58926485,3068390.98696647
1157524.65123313,3068301.00113021
1157406.31310533,3068245.13262551
1157285.28497087,3068186.35805355
1157172.12451769,3068147.61023625
1156982.617827,3068063.17716162
1156810.69247375,3068003.52740826
1156692.80684279,3067950.22514063
1156582.38952649,3067890.88099675
1156461.99809553,3067847.30136565
1156343.83580602,3067789.36478934
1156194.22100347,3067701.96446143
1156102.68364574,3067636.4157181
1156032.41025446,3067563.17204945
1155972.12451769,3067464.30772746
1155946.84096723,3067377.41692384
1155937.43701618,3067312.2393276
1155935.66103336,3067231.09639082
1155941.15089885,3067167.46984828
1155952.05691849,3067120.07338639
1155966.54491668,3067062.73854799
1155993.16928702,3067006.91374965
1156040.3289342,3066933.32746761
1156075.64386553,3066890.63919389
1156140.45700205,3066836.02576527
1156214.22815488,3066788.9397389
1156292.16012653,3066743.40440572
1156377.74983867,3066701.22900243
1156488.1086999,3066657.12156232
1156625.74551057,3066609.34849185
1156722.9703131,3066578.13299688
1156892.88296034,3066537.40356207
1157073.41557636,3066503.71228007
1157264.75693363,3066482.91261066
1157464.25446723,3066477.61765072
1157643.2370596,3066476.42972547
1157870.55830419,3066491.0156195
1158076.39250731,3066521.53887262
1158222.12451769,3066550.71032279
1158300.07555165,3066569.40613548
1158392.0470901,3066593.84120663
1158522.12451769,3066651.4385338
1158624.77766214,3066709.78901767
1158716.03440927,3066773.28345383
1158806.50403971,3066847.51494548
1158890.85889761,3066923.22208504
1158970.93856803,3066995.93508889
1159056.15872059,3067079.6934442
1159122.12451769,3067148.03084111
1159309.1201368,3067356.96898447
1159414.28693878,3067467.92586747
1159486.52514855,3067553.95998721
1159603.85489305,3067686.58723966
1159679.80629141,3067774.07103399
1159787.51327118,3067890.96074006
1159882.09116628,3067996.74439882
1159991.89653872,3068119.43668943
1160086.47443382,3068225.2203482
1160190.97258088,3068331.70400475
1160337.16552432,3068449.01603691
1160472.12451769,3068544.58577012
1160582.68440146,3068609.49563032
1160709.38403452,3068687.1265234
1160856.66744044,3068745.91489418
1161004.9574624,3068780.16561994
1161165.77677767,3068786.02576527
1161325.9025627,3068761.18673951
1161449.2143551,3068724.23860942
1161568.12085345,3068676.29654249
1161681.72543604,3068628.31189286
1161765.91723937,3068570.46042618
1161880.47798592,3068482.5986673
1161990.02515316,3068385.31248719
1162078.55333641,3068301.47877843
1162155.11229374,3068186.02576527
1162213.08314494,3068084.76773279
1162270.42003385,3067946.58350978
1162295.12607973,3067836.23474041
1162308.25002817,3067672.72381829
1162308.89682302,3067551.16011509
1162310.42821737,3067409.56685308
1162310.81296613,3067286.02576527
1162313.2200769,3067137.62247824
1162320.01816113,3067029.58634734
1162327.70437114,3066897.2690315
1162336.64532955,3066789.6415666
1162341.23312559,3066664.21212003
1162348.0126506,3066576.55944297
1162360.99438834,3066468.03625158
1162370.76844323,3066378.99647862
1162397.66710912,3066287.73314793
1162429.21561756,3066243.84169254
1162471.7029217,3066190.10696032
1162534.03761175,3066128.43207867
1162604.93862797,3066072.75540318
1162698.00745767,3066015.04711422
1162783.57852968,3065968.04673296
1162889.60237211,3065930.58016748
1162989.73353184,3065912.92434241
1163124.02447278,3065908.01692772
1163237.11064524,3065910.60282613
1163348.69726615,3065915.33030608
1163561.60587673,3065926.25356301
1163795.32202362,3065936.02576527
1164039.23863887,3065936.02576527
1164174.0888522,3065924.76081931
1164349.18649554,3065894.73389826
1164519.45531055,3065857.01878143
1164649.35264721,3065817.19168857
1164763.15888569,3065752.86093503
1164858.03660124,3065692.9151314
1164921.32615349,3065654.38034855
1165028.96235765,3065576.91986781
1165122.12451769,3065491.16899444
1165216.52243841,3065349.50775747
1165268.95273958,3065246.55761196
1165296.27170109,3065141.92882871
1165325.99373431,3064998.26849033
1165346.59451901,3064857.06407355
1165367.27890859,3064690.77091437
1165390.92309596,3064561.91111252
1165415.31586106,3064356.81884662
1165422.12451769,3064192.61259162
1165441.12767587,3063931.13712792
1165432.30588648,3063795.47949213
1165415.58746749,3063642.12007663
1165399.19317887,3063522.65067804
1165365.67454768,3063388.36443905
1165319.6759235,3063255.392477
1165272.12451769,3063146.90258264
1165205.79709756,3063034.85763267
1165122.12451769,3062909.8582706
1165047.83473074,3062835.30792269
1164936.33310483,3062728.3563294
1164822.65058962,3062633.08185871
1164715.78943208,3062563.42914567
1164617.4789188,3062484.85525588
1164485.20460085,3062394.09627748
1164354.34513167,3062329.24271667
1164219.25325904,3062259.04785188
1164072.12451769,3062183.79715545
1163961.28637388,3062121.1684386
1163874.320761,3062062.64301188
1163783.64296522,3061987.47170919
1163719.47911218,3061920.30476485
1163668.85457398,3061845.14470524
1163636.20954858,3061754.63886376
1163609.19680082,3061633.86792395
1163614.85102285,3061538.87534751
1163643.19928461,3061444.10453777
1163696.77601666,3061368.00432766
1163772.33628726,3061286.02576527
1163846.21148785,3061225.58365407
1163919.92570065,3061172.93002219
1164029.08160481,3061109.13412184
1164122.23179233,3061054.43441387
1164209.60364415,3061001.40569982
1164369.85608087,3060924.54575618
1164522.12451769,3060842.6338818
1164644.85832742,3060784.01770233
1164822.12451769,3060708.58060783
1164950.28190035,3060639.43981938
1165057.43526234,3060580.88866734
1165192.09895889,3060504.65035733
1165330.90560112,3060421.23242493
1165422.12451769,3060355.7950674
1165518.44173969,3060282.12785245
1165626.68832665,3060204.92329158
1165743.70548735,3060124.29747524
1165896.22649647,3060074.90670607
1166036.01541785,3060059.63198102
1166155.45950464,3060066.38429129
1166265.58583958,3060085.41820822
1166382.18066529,3060132.53831893
1166498.36526988,3060187.4184229
1166629.29708329,3060277.62602904
1166733.85459448,3060366.92406417
1166813.42108622,3060456.04110091
1166922.25897218,3060584.80132954
1166995.11302902,3060682.12945292
1167081.43347708,3060794.03297424
1167158.42135473,3060896.8886568
1167224.72471254,3060988.88985322
1167312.08642265,3061102.22507134
1167417.9137521,3061237.25007076
1167515.49325354,3061363.84093151
1167584.97859943,3061454.22348065
1167657.92411597,3061550.60023904
1167710.67583035,3061619.29488458
1167764.77217164,3061688.71078142
1167822.12451769,3061761.78978182
1167911.16637002,3061860.76436903
1167988.85553549,3061950.32758488
1168067.28812422,3062036.02576527
1168136.15730045,3062097.46673334
1168209.91604647,3062156.00530273
1168327.87623519,3062220.88498945
1168424.30578137,3062268.72021057
1168551.67483268,3062321.18742397
1168681.27443605,3062357.00541791
1168787.20542904,3062375.21673579
1168896.69818246,3062378.44607147
1169043.90552266,3062366.33272685
1169172.12451769,3062334.6132739
1169303.57245153,3062286.55702551
1169390.79956622,3062237.72987712
1169465.58796695,3062186.02576527
1169550.88380333,3062111.72532801
1169622.12451769,3062023.0500525
1169677.90908592,3061938.869824
1169743.82322753,3061838.58356331
1169801.16039386,3061747.12200213
1169884.26567795,3061615.38046152
1169952.78594902,3061502.22773014
1170017.31376509,3061386.26487923
1170072.12451769,3061277.99100645
1170122.87461553,3061169.37619716
1170184.51702789,3061067.4515333
1170255.18978627,3060963.08724284
1170294.92918588,3060905.05546983
1170343.78848746,3060851.08961902
1170405.13074703,3060786.93164802
1170462.06494486,3060729.0690416
1170522.12451769,3060682.02137314
1170588.57359138,3060643.30395366
1170664.7062559,3060616.08444986
1170737.11165886,3060604.23710783
1170811.08981419,3060601.30928774
1170892.84175085,3060608.0242893
1170977.92786353,3060639.94785881
1171038.61556286,3060666.17503733
1171095.74021768,3060697.67815239
1171171.25656465,3060747.76730603
1171226.1933628,3060792.73971034
1171280.60382242,3060848.50705845
1171323.40891117,3060899.21498344
1171363.2484632,3060958.76699022
1171387.25101568,3061024.49674805
1171404.94360725,3061099.23806399
1171426.11179983,3061212.59991126
1171433.24988916,3061308.01738668
1171436.50153637,3061392.11491849
1171437.65616079,3061484.19623713
1171432.35703366,3061613.28315825
1171434.69678603,3061698.48443761
1171447.79622663,3061808.74099907
1171460.62829463,3061890.50675859
1171481.41040229,3061978.69380296
1171505.07087992,3062077.48011714
1171534.40397744,3062187.6066207
1171572.12451769,3062317.98308515
1171612.13922823,3062448.79255688
1171655.62798468,3062552.52538292
1171703.08920745,3062634.22976427
1171771.6528246,3062711.41804157
1171859.78826645,3062787.48578278
1171949.59511464,3062857.60510165
1172036.86216604,3062910.71964533
1172163.69212956,3062959.41347238
1172281.25704857,3062986.43346276
1172390.56405549,3062996.19666015
1172519.56165462,3062993.07927838
1172686.94090938,3062966.17193047
1172817.42908622,3062936.02576527
1173019.50595706,3062858.9738031
1173157.28220424,3062786.02576527
1173315.01474202,3062672.7552349
1173461.05745705,3062556.82493876
1173615.63728762,3062418.30210445
1173717.9482547,3062311.24584781
1173803.68187549,3062213.48375947
1173922.44291921,3062078.4919962
1174021.10676765,3061950.32171979
1174122.12451769,3061777.67256776
1174200.81395425,3061642.78442051
1174269.79197445,3061509.89178708
1174328.24789364,3061350.43818343
1174364.77390782,3061201.52929938
1174399.64244025,3061084.30400814
1174421.52681707,3060957.8717574
1174430.02635847,3060789.40080419
1174422.12451769,3060631.89109309
1174379.05680169,3060461.0621427
1174331.53386474,3060328.53675833
1174272.12451769,3060217.54452967
1174215.23499597,3060125.60837817
1174151.28306365,3060048.31599708
1174072.41592858,3059956.59157262
1173972.12451769,3059858.91178596
1173895.34237774,3059784.5120339
1173816.0010042,3059707.48491673
1173734.32798038,3059637.11125601
1173616.6637961,3059545.50271154
1173487.89873876,3059448.71563546
1173369.01528117,3059348.36724385
1173284.01061276,3059279.45238357
1173189.39813941,3059214.39811988
1173098.3934669,3059155.4570109
1173008.02997688,3059100.15222855
1172922.12451769,3059039.23619794
1172831.69032888,3058971.89682901
1172763.75157106,3058909.23887432
1172671.39799821,3058807.0673948
1172599.04313148,3058715.92749158
1172552.12582393,3058633.51844503
1172512.21787974,3058535.23978216
1172483.57762846,3058447.69874538
1172462.02517712,3058307.80662012
1172438.87781978,3057986.02576527
1172446.90443823,3057813.29362055
1172420.8740594,3057507.38024511
1172384.12820446,3057200.65340211
1172355.05799976,3057054.97494206
1172322.7132361,3056867.52385977
1172300.48893986,3056748.34690479
1172287.70459611,3056612.8338455
1172287.21021429,3056521.81684666
1172295.84619733,3056406.96938847
1172316.76485364,3056288.6593891
1172347.07788457,3056166.74047957
1172378.9730831,3056053.79448838
1172425.324604,3055951.92669064
1172471.81389632,3055862.0132873
1172511.15796333,3055795.26666383
1172564.02875623,3055724.63196539
1172623.83565406,3055649.22945959
1172672.7601529,3055598.74609431
1172743.21558127,3055544.12297427
1172824.76415394,3055492.63553688
1172922.12451769,3055442.85013087
1173049.88588418,3055412.96110505
1173187.83041577,3055407.51295327
1173301.15726006,3055415.72361702
1173412.82171127,3055427.57823832
1173571.40395547,3055466.94699862
1173677.72281581,3055498.74426085
1173820.63156067,3055541.90729092
1173970.31919421,3055595.30249728
1174080.501587,3055637.79074114
1174185.60026049,3055685.70584816
1174279.49078531,3055732.46710613
1174428.6170382,3055813.50299675
1174507.6992951,3055850.90394568
1174609.69537151,3055906.91690141
1174723.68509943,3055975.96399109
1174844.81653479,3056053.16428046
1174992.14310071,3056139.18552924
1175097.12451769,3056210.27536582
1175290.49416753,3056320.55540175
1175444.25703208,3056394.0206838
1175666.67834473,3056495.61075847
1175863.4725133,3056584.95661947
1176042.67405881,3056650.58378158
1176282.31106827,3056735.72788792
1176500.53062627,3056794.47512171
1176667.56325811,3056819.4471905
1176850.05783062,3056817.53041319
1177050.60090686,3056774.15434735
1177218.85328307,3056686.76472018
1177356.22716903,3056589.95807821
1177430.22293332,3056531.42642453
1177547.08488456,3056392.33124357
1177618.42452178,3056206.13317258
1177638.58011825,3056090.69141764
1177637.07105643,3055863.32374772
1177623.45060223,3055676.67363596
1177581.16119005,3055391.12806951
1177536.96084612,3055203.04107823
1177497.12451769,3055012.51535608
1177454.15754036,3054803.19864419
1177412.11534762,3054579.86706796
1177384.08105355,3054391.66678935
1177365.20751718,3054238.55672633
1177334.27178655,3054019.13413119
1177315.71585623,3053847.93219822
1177307.11470086,3053667.22057676
1177319.53315308,3053532.31257993
1177343.02323597,3053414.57438823
1177381.59716296,3053313.89556401
1177456.57170245,3053203.21233592
1177549.63434461,3053126.01593773
1177647.12451769,3053061.87774537
1177819.7893351,3053001.24744451
1177976.60763644,3052975.62879007
1178139.49611087,3052979.35349874
1178340.72101347,3053015.49562024
1178535.26604285,3053070.84348088
1178751.06419777,3053154.54829866
1179009.89926416,3053259.85846459
1179214.86123619,3053340.27751947
1179440.54901305,3053434.63235356
1179675.86724302,3053537.38283444
1179888.41437246,3053626.72882455
1180071.01567021,3053714.60340963
1180221.30187256,3053770.5713446
1180370.31931473,3053806.7033469
1180493.90878026,3053825.03048827
1180696.41706971,3053839.63553875
1180848.74336065,3053849.79316306
1181018.66732909,3053861.78342327
1181166.20686478,3053872.78508168
1181323.45863566,3053896.8809547
1181438.76520277,3053912.5156997
1181590.39881488,3053967.78067563
1181697.28242368,3054033.27635175
1181799.80076657,3054119.79702761
1181889.5153238,3054218.38951482
1181955.99232917,3054360.17540254
1181996.04885649,3054483.85925184
1182013.85670969,3054628.94155331
1181996.96171053,3054742.8733375
1181951.90787624,3054916.21425095
1181903.31516837,3055030.30001135
1181826.43370659,3055220.53684448
1181759.44538466,3055368.79500575
1181685.49161608,3055542.5482999
1181605.28094184,3055709.75184345
1181543.8407231,3055835.15693196
1181472.58462037,3055972.81983594
1181407.04052717,3056091.27940862
1181331.76152284,3056231.92617742
1181274.7800585,3056360.2485213
1181227.78922543,3056493.63280354
1181223.62230754,3056598.99540548
1181239.61958155,3056690.59635606
1181293.01297361,3056811.93731378
1181379.06271185,3056915.76043026
1181502.03961139,3057006.30736679
1181648.84400162,3057069.16264739
1181792.9635671,3057106.19700916
1181936.50584017,3057122.27132124
1182132.62020233,3057123.55779722
1182285.76689846,3057115.86675694
1182499.51304103,3057091.97244088
1182714.44335744,3057048.86555503
1182857.75814805,3056995.69641265
1182971.40245972,3056932.17806193
1183085.90234068,3056839.56484375
1183173.88027639,3056742.28315367
1183251.10683723,3056616.30619734
1183303.40679541,3056498.69303862
1183349.1344575,3056319.63025741
1183363.58878349,3056162.47904644
1183370.07221929,3056031.85853141
1183374.88513445,3055912.44403199
1183381.30405606,3055741.00852371
1183381.2032896,3055581.50132621
1183382.55522799,3055393.73872114
1183396.1847131,3055165.79573217
1183409.83029692,3054949.89789793
1183453.71737387,3054633.89353625
1183497.42941151,3054500.89149775
1183626.26526837,3054309.99874399
1183755.60884637,3054163.79906269
1183877.30458582,3054054.20302131
1184069.23267997,3053898.93323467
1184205.86298299,3053786.40043771
1184327.67373988,3053689.22431915
1184466.46550318,3053576.6137875
1184572.34850163,3053483.27413478
1184762.77457686,3053314.77409283
1184919.57207444,3053177.05787406
1185083.38289889,3053022.15378211
1185186.17579734,3052919.0959003
1185287.16089143,3052797.65770499
1185385.82819652,3052638.51861107
1185478.337784,3052498.89028855
1185509.20061824,3052314.33552463
1185489.97108667,3052175.24569642
1185451.19991404,3052044.21427708
1185409.83392122,3051934.00723206
1185339.6811624,3051804.01810835
1185240.38250848,3051694.18830219
1185129.68872585,3051623.79021683
1185008.49722268,3051553.15208409
1184896.25055872,3051497.66536479
1184721.38011818,3051407.21717465
1184524.56394922,3051287.18134869
1184432.1223916,3051213.56490361
1184332.04882872,3051120.38339956
1184229.11945271,3050975.42848391
